compound_name,retention_time,smiles,split_index
"methyl (4S,5E,6S)-5-ethylidene-4-[2-oxo-2-[(2S,3R,4S,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxyethyl]-6-[(2S,3R,4S,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxy-4H-pyran-3-carboxylate",0.811,C/C=C/1\[C@@H](C(=CO[C@H]1O[C@H]2[C@@H]([C@H]([C@@H]([C@H](O2)CO)O)O)O)C(=O)OC)CC(=O)O[C@H]3[C@@H]([C@H]([C@@H]([C@H](O3)CO)O)O)O,3
peniprequinolone,5.719,CC(=CCC1=C(C2=C(C=C1)NC(=O)[C@@H]([C@]2(C3=CC=C(C=C3)OC)O)OC)O)C,3
Hydrocortisone,3.266,C[C@]12CCC(=O)C=C1CC[C@@H]3[C@@H]2[C@H](C[C@]4([C@H]3CC[C@@]4(C(=O)CO)O)C)O,3
"3-(3,4-dihydroxyphenyl)-5,7-dihydroxy-6,8-bis(3-methylbut-2-enyl)chromen-4-one",5.924,CC(=CCC1=C(C(=C2C(=C1O)C(=O)C(=CO2)C3=CC(=C(C=C3)O)O)CC=C(C)C)O)C,3
Methyl Robustone,5.932,CC1(C=CC2=C(O1)C=C3C(=C2OC)C(=O)C(=CO3)C4=CC5=C(C=C4)OCO5)C,3
"[(9R,10R)-10-acetyloxy-8,8-dimethyl-2-oxo-9,10-dihydropyrano[2,3-f]chromen-9-yl] 2-methylbutanoate",5.833,CCC(C)C(=O)O[C@@H]1[C@@H](C2=C(C=CC3=C2OC(=O)C=C3)OC1(C)C)OC(=O)C,3
"7-hydroxy-2-(4-hydroxyphenyl)-5-methoxy-2,3-dihydro-4h-chromen-4-one",2.694,COC1=CC(=CC2=C1C(=O)CC(O2)C3=CC=C(C=C3)O)O,3
syringaresinol,4.95,COC1=CC(=CC(=C1O)OC)[C@@H]2[C@H]3COC([C@H]3CO2)C4=CC(=C(C(=C4)OC)O)OC,3
Amygdalin,0.807,C1=CC=C(C=C1)[C@H](C#N)OC2[C@@H]([C@H]([C@@H]([C@H](O2)CO[C@H]3[C@@H]([C@H]([C@@H]([C@H](O3)CO)O)O)O)O)O)O,3
"2-{[(2Z)-7-hydroxy-6-(4-hydroxy-7,7,12,16-tetramethyl-6-{[3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxy}pentacyclo[9.7.0.0¹,³.0³,?.0¹²,¹?]octadecan-15-yl)-2-methylhept-2-en-1-yl]oxy}-6-(hydroxymethyl)oxane-3,4,5-triol",5.124,C/C(=C/CCC(CO)C1CCC2(C1(CCC34C2CCC5C3(C4)C(CC(C5(C)C)OC6C(C(C(C(O6)CO)O)O)O)O)C)C)/COC7C(C(C(C(O7)CO)O)O)O,3
"[2-[(E)-3,4-dihydroxypent-1-enyl]-6-oxooxan-3-yl] (E)-2-methylbut-2-enoate",2.511,C/C=C(\C)/C(=O)OC1CCC(=O)OC1/C=C/C(C(C)O)O,3
"[(2R,3S,4S,5R,6R)-3,4,5-trihydroxy-6-[2-(3-hydroxy-5-oxooxolan-3-yl)propoxy]oxan-2-yl]methyl (E)-3-(3,4-dihydroxyphenyl)prop-2-enoate",1.98,CC(CO[C@H]1[C@@H]([C@H]([C@@H]([C@H](O1)COC(=O)/C=C/C2=CC(=C(C=C2)O)O)O)O)O)C3(CC(=O)OC3)O,3
"[(2S,3R,4R,5R,6S)-2-[[(1aS,1bS,2S,5aR,6S,6aS)-1a-(hydroxymethyl)-2-[(2S,3R,4S,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxy-2,5a,6,6a-tetrahydro-1bH-oxireno[5,6]cyclopenta[1,3-c]pyran-6-yl]oxy]-4,5-dihydroxy-6-methyloxan-3-yl] (E)-3-(4-hydroxyphenyl)prop-2-enoate",1.895,C[C@H]1[C@@H]([C@H]([C@H]([C@@H](O1)O[C@H]2[C@@H]3C=CO[C@H]([C@@H]3[C@@]4([C@H]2O4)CO)O[C@H]5[C@@H]([C@H]([C@@H]([C@H](O5)CO)O)O)O)OC(=O)/C=C/C6=CC=C(C=C6)O)O)O,3
8-[3-oxo-2-[(E)-pent-2-enyl]cyclopenten-1-yl]octanoic acid,5.607,CC/C=C/CC1=C(CCC1=O)CCCCCCCC(=O)O,3
obscurolide A1,1.843,CC(/C=C/C1C(CC(=O)O1)NC2=CC=C(C=C2)C(=O)O)O,3
"5-acetyl-2,6-dimethyl-2,3-dihydro-1H-pyridin-4-one",0.671,CC1CC(=C(C(=N1)C)C(=O)C)O,3
"[4,5-diacetyloxy-6-[7-hydroxy-5-methoxy-4-oxo-2-[4-[3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxyphenyl]chromen-6-yl]oxan-3-yl] acetate",4.032,CC(=O)OC1COC(C(C1OC(=O)C)OC(=O)C)C2=C(C3=C(C=C2O)OC(=CC3=O)C4=CC=C(C=C4)OC5C(C(C(C(O5)CO)O)O)O)OC,3
"methyl (Z)-5-[(1R,4aR,8aR)-5,5,8a-trimethyl-2-methylidene-3,4,4a,6,7,8-hexahydro-1H-naphthalen-1-yl]-3-(acetyloxymethyl)pent-2-enoate",6.397,CC(=O)OC/C(=C\C(=O)OC)/CC[C@@H]1C(=C)CC[C@H]2[C@]1(CCCC2(C)C)C,3
"1,2,6b,9,9,12a-hexamethyl-4a-[3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxycarbonyl-10-(3,4,5-trihydroxy-6-methyloxan-2-yl)oxy-2,3,4,5,6,6a,7,8,8a,10,11,12,13,14b-tetradecahydro-1H-picene-6a-carboxylic acid",4.273,CC1CCC2(CCC3(C(=CCC4C3(CCC5C4(CCC(C5(C)C)OC6C(C(C(C(O6)C)O)O)O)C)C)C2C1C)C(=O)O)C(=O)OC7C(C(C(C(O7)CO)O)O)O,3
"3a-[(2S,3R,4S,5R,6R)-3,5-dihydroxy-6-[[(2R,3R,4S,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxymethyl]-4-[(2S,3R,4R,5R,6S)-3,4,5-trihydroxy-6-methyloxan-2-yl]oxyoxan-2-yl]oxycarbonyl-9-hydroxy-5b,8,8,11a-tetramethyl-1-prop-1-en-2-yl-1,2,3,4,5,6,7,7a,9,10,11,11b,12,13,13a,13b-hexadecahydrocyclopenta[a]chrysene-5a-carboxylic acid",4.035,C[C@H]1[C@@H]([C@H]([C@H]([C@@H](O1)O[C@H]2[C@@H]([C@H](O[C@H]([C@@H]2O)OC(=O)C34CCC(C3C5CCC6C7(CCC(C(C7CCC6(C5(CC4)C(=O)O)C)(C)C)O)C)C(=C)C)CO[C@H]8[C@@H]([C@H]([C@@H]([C@H](O8)CO)O)O)O)O)O)O)O,3
Citrinin,5.025,C[C@@H]1[C@H](OC=C2C1=C(C(=C(C2=O)C(=O)O)O)C)C,3
"1-Hydroxy-3,6,7-Trimethoxy-2,8-Diprenylxanthone",6.544,CC(=CCC1=C(C=C2C(=C1O)C(=O)C3=C(C(=C(C=C3O2)OC)OC)CC=C(C)C)OC)C,3
"[6-[2-(3,4-dihydroxyphenyl)ethoxy]-2-(hydroxymethyl)-4-(3,4,5-trihydroxy-6-methyloxan-2-yl)oxy-5-(3,4,5-trihydroxyoxan-2-yl)oxyoxan-3-yl] (E)-3-(4-hydroxy-3-methoxyphenyl)prop-2-enoate",2.533,CC1C(C(C(C(O1)OC2C(C(OC(C2OC3C(C(C(CO3)O)O)O)OCCC4=CC(=C(C=C4)O)O)CO)OC(=O)/C=C/C5=CC(=C(C=C5)O)OC)O)O)O,3
Kanakugiol,5.622,COC1=C(C(=C(C(=C1C(=O)/C=C/C2=CC=CC=C2)O)OC)OC)OC,3
"2'-Deoxyadenosine cyclic 3',5'-(hydrogen phosphate)",0.286,C1[C@H]2[C@@H](COP(=O)(O2)O)O[C@H]1N3C=NC4=C(N=CN=C43)N,3
ONONETIN,5.31,COC1=CC=C(C=C1)CC(=O)C2=C(C=C(C=C2)O)O,3
"(5S,8S)-8-benzoyl-2-[(Z,1S,2S)-1,2-dihydroxyhex-3-enyl]-9-hydroxy-8-methoxy-3-methyl-1-oxa-7-azaspiro[4.4]non-2-ene-4,6-dione",3.166,CC/C=C\[C@@H]([C@@H](C1=C(C(=O)[C@@]2(O1)C([C@@](NC2=O)(C(=O)C3=CC=CC=C3)OC)O)C)O)O,3
8-(2-hydroxy-3-methoxy-3-methylbutyl)-7-methoxychromen-2-one,3.749,CC(C)(C(CC1=C(C=CC2=C1OC(=O)C=C2)OC)O)OC,3
"3-[(2S,3R,4S,5S,6R)-4,5-dihydroxy-3-[(2R,3R,4R,5R,6S)-3,4,5-trihydroxy-6-methyloxan-2-yl]oxy-6-[[(2R,3R,4R,5R,6S)-3,4,5-trihydroxy-6-methyloxan-2-yl]oxymethyl]oxan-2-yl]oxy-5,7-dihydroxy-2-(4-hydroxyphenyl)-6-methoxychromen-4-one",1.843,C[C@H]1[C@@H]([C@H]([C@H]([C@@H](O1)OC[C@@H]2[C@H]([C@@H]([C@H]([C@@H](O2)OC3=C(OC4=C(C3=O)C(=C(C(=C4)O)OC)O)C5=CC=C(C=C5)O)O[C@H]6[C@@H]([C@@H]([C@H]([C@@H](O6)C)O)O)O)O)O)O)O)O,3
"[(1aS,1bS,2S,5aR,6S,6aS)-1a-(hydroxymethyl)-2-[(2S,3R,4S,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxy-2,5a,6,6a-tetrahydro-1bH-oxireno[5,6]cyclopenta[1,3-c]pyran-6-yl] benzoate",3.005,C1=CC=C(C=C1)C(=O)O[C@H]2[C@@H]3C=CO[C@H]([C@@H]3[C@@]4([C@H]2O4)CO)O[C@H]5[C@@H]([C@H]([C@@H]([C@H](O5)CO)O)O)O,3
"(1R,3R,6R,8S,10R,13S,16S,17R)-8-tert-butyl-6,17-dihydroxy-16-methyl-2,4,14,19-tetraoxahexacyclo[8.7.2.0¹,¹¹.0³,?.0?,¹¹.0¹³,¹?]nonadecane-5,15,18-trione",2.9690000000000003,C[C@@H]1C(=O)O[C@@H]2[C@]1([C@@]34C(=O)O[C@H]5C3(C2)C6([C@@H](C5)C(C)(C)C)[C@H](C(=O)O[C@H]6O4)O)O,3
"(4R,8S)-17-chloro-2,18-dimethoxy-7,9,13-trioxapentacyclo[10.8.0.0³,¹?.0?,?.0¹?,¹?]icosa-1(12),2,5,10,14,16,18-heptaen-20-one",5.735,COC1=C(C=CC2=C1C(=O)C3=C(C4=C(C=C3O2)O[C@H]5[C@@H]4C=CO5)OC)Cl,3
Rutarin,1.42,CC(C)([C@@H]1CC2=C(O1)C(=C3C(=C2)C=CC(=O)O3)O[C@H]4[C@@H]([C@H]([C@@H]([C@H](O4)CO)O)O)O)O,3
"(2R,3S,4S,5R,6R)-6-[1,7-bis(4-hydroxyphenyl)heptan-3-yloxy]-5-[(2S,3R,4R)-3,4-dihydroxy-4-(hydroxymethyl)oxolan-2-yl]oxy-2-(hydroxymethyl)oxane-3,4-diol",3.708,C1[C@@]([C@H]([C@@H](O1)O[C@@H]2[C@H]([C@@H]([C@H](O[C@H]2OC(CCCCC3=CC=C(C=C3)O)CCC4=CC=C(C=C4)O)CO)O)O)O)(CO)O,3
Deacetoxy-7-Oxogedunin,5.789,C[C@@]12CCC3[C@]4(C=CC(=O)C(C4CC(=O)[C@]3([C@@]15[C@H](O5)C(=O)O[C@H]2C6=COC=C6)C)(C)C)C,3
"1H-2-Benzoxacyclotetradecin-1-one, 3,4,5,6,7,8,9,10-octahydro-14,16-dihydroxy-3-methyl-7-oxo-, (E)-",5.535,CC1CCCC(=O)CCC/C=C/C2=C(C(=CC(=C2)O)O)C(=O)O1,3
"(2R,3R,4S,5S,6R)-2-[3-[2-(4-hydroxy-3-methoxyphenyl)-3-(hydroxymethyl)-7-methoxy-2,3-dihydro-1-benzofuran-5-yl]propoxy]-6-(hydroxymethyl)oxane-3,4,5-triol",2.397,COC1=CC(=CC2=C1OC(C2CO)C3=CC(=C(C=C3)O)OC)CCCO[C@H]4[C@@H]([C@H]([C@@H]([C@H](O4)CO)O)O)O,3
"[(2R,3R,4R,5R,6R)-2-[[(2R,3R,4R)-3,4-dihydroxy-4-(hydroxymethyl)oxolan-2-yl]oxymethyl]-4-[(2S,3R,4R,5R,6S)-4,5-dihydroxy-6-methyl-3-[(2S,3R,4S,5S)-3,4,5-trihydroxyoxan-2-yl]oxyoxan-2-yl]oxy-6-[2-(3,4-dihydroxyphenyl)ethoxy]-5-hydroxyoxan-3-yl] (E)-3-(3,4-dihydroxyphenyl)prop-2-enoate",2.146,C[C@H]1[C@@H]([C@H]([C@H]([C@@H](O1)O[C@@H]2[C@H]([C@@H](O[C@@H]([C@H]2OC(=O)/C=C/C3=CC(=C(C=C3)O)O)CO[C@H]4[C@@H]([C@](CO4)(CO)O)O)OCCC5=CC(=C(C=C5)O)O)O)O[C@H]6[C@@H]([C@H]([C@H](CO6)O)O)O)O)O,3
"5,7-dihydroxy-4-(4-methoxyphenyl)-3,4-dihydrochromen-2-one",3.916,COC1=CC=C(C=C1)C2CC(=O)OC3=CC(=CC(=C23)O)O,3
"(2E,4E)-1-[(2R,6S,14S,22S,25R)-25-(3,3-dimethyloxiran-2-yl)-15-methyl-1,3,13,15-tetraazaheptacyclo[18.4.1.0ï¿½,?.0?,ï¿½ï¿½.0?,ï¿½ï¿½.0ï¿½?,ï¿½ï¿½.0ï¿½?,ï¿½ï¿½]pentacosa-7,9,11,16(21),17,19-hexaen-3-yl]hexa-2,4-dien-1-one",7.523,C/C=C/C=C/C(=O)N1CC[C@@]23[C@@H]1N4CC[C@@]25[C@@H](NC6=CC=CC=C36)N(C7=CC=CC(=C57)[C@@H]4C8C(O8)(C)C)C,3
rosmarinic acid,2.58,C1=CC(=C(C=C1C[C@H](C(=O)O)OC(=O)/C=C/C2=CC(=C(C=C2)O)O)O)O,3
"8-hydroxy-6-methoxy-7-[(2S,3R,4S,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxychromen-2-one",0.897,COC1=C(C(=C2C(=C1)C=CC(=O)O2)O)O[C@H]3[C@@H]([C@H]([C@@H]([C@H](O3)CO)O)O)O,3
"[5-chloro-3-[(1E,3E)-3,5-dimethylhepta-1,3-dienyl]-7-methyl-6,8-dioxo-2H-isoquinolin-7-yl] acetate",5.684,CCC(C)/C=C(\C)/C=C/C1=CC2=C(C=N1)C(=O)C(C(=C2Cl)O)(C)OC(=O)C,3
"(2S,3S,9R,12R,13R,14S,15R,16R,17S)-3,12,13,15,16-pentahydroxy-2,6,14,17-tetramethyl-10-oxatetracyclo[7.7.1.0²,?.0¹³,¹?]heptadec-5-ene-4,11-dione",1.4625,C[C@H]1[C@H]([C@@H](C2[C@@]3([C@]1([C@H](C(=O)O[C@@H]3CC4[C@@]2([C@@H](C(=O)C=C4C)O)C)O)O)C)O)O,3
"(2S,3R,4S,6aR,6bS,8aS,12aS,14bR)-2-acetyloxy-8a-[(2S,3R,4S,5S,6R)-6-[[(2R,3R,4R,5S,6R)-3,4-dihydroxy-6-(hydroxymethyl)-5-[(2S,3R,4S,5S,6R)-3,4,5-trihydroxy-6-methyloxan-2-yl]oxyoxan-2-yl]oxymethyl]-4,5-dihydroxy-3-[(2S,3R,4S,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxyoxan-2-yl]oxycarbonyl-3-hydroxy-4,6a,6b,11,11,14b-hexamethyl-1,2,3,4a,5,6,7,8,9,10,12,12a,14,14a-tetradecahydropicene-4-carboxylic acid",4.016,C[C@@H]1[C@H]([C@@H]([C@H]([C@@H](O1)O[C@@H]2[C@H](O[C@H]([C@@H]([C@H]2O)O)OC[C@@H]3[C@H]([C@@H]([C@H]([C@@H](O3)OC(=O)[C@@]45CC[C@@]6(C(=CCC7[C@]6(CCC8[C@@]7(C[C@@H]([C@@H]([C@@]8(C)C(=O)O)O)OC(=O)C)C)C)[C@@H]4CC(CC5)(C)C)C)O[C@H]9[C@@H]([C@H]([C@@H]([C@H](O9)CO)O)O)O)O)O)CO)O)O)O,3
"2-[[(2R,3S)-2-(3,4-dihydroxyphenyl)-3,5-dihydroxy-3,4-dihydro-2H-chromen-7-yl]oxy]oxane-3,4,5-triol",4.597,CC1CC2C(CC=C1CCC(=O)C)C(=C)C(=O)O2,3
limonin,5.337,C[C@@]12CC[C@H]3[C@]([C@@]14[C@H](O4)C(=O)O[C@H]2C5=COC=C5)(C(=O)C[C@@H]6[C@@]37COC(=O)C[C@@H]7OC6(C)C)C,3
Hematein,3.4,C1C2=CC(=C(C=C2C3=C4C=CC(=O)C(=C4OCC31O)O)O)O,3
"[(3S,4R,5S)-5-[(2S,3R,4S,5S,6R)-4,5-dihydroxy-6-(hydroxymethyl)-2-(4-hydroxyphenoxy)oxan-3-yl]oxy-3,4-dihydroxyoxolan-3-yl]methyl 4-hydroxybenzoate",1.461,C1[C@@]([C@H]([C@@H](O1)O[C@@H]2[C@H]([C@@H]([C@H](O[C@H]2OC3=CC=C(C=C3)O)CO)O)O)O)(COC(=O)C4=CC=C(C=C4)O)O,3
"(10E,15Z)-9,12,13-trihydroxyoctadeca-10,15-dienoic acid",4.002,CC/C=C\CC(C(/C=C/C(CCCCCCCC(=O)O)O)O)O,3
"(1R,2E,8S,10R,11S)-10,11-dihydroxy-6-(methoxymethyl)-1,10-dimethyl-5-oxo-4,14-dioxatricyclo[9.2.1.0ï¿½,?]tetradeca-2,6-dien-8-yl acetate",3.249,CC(=O)O[C@H]1C[C@]([C@@]2(CC[C@@](O2)(/C=C/3\C1=C(C(=O)O3)COC)C)O)(C)O,3
"[5-hydroxy-6-[6-[[14-hydroxy-10,13-dimethyl-17-[1-[3,4,5-trihydroxy-6-[[3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxymethyl]oxan-2-yl]oxyethyl]-1,2,3,4,7,8,9,11,12,15,16,17-dodecahydrocyclopenta[a]phenanthren-3-yl]oxy]-4-methoxy-2-methyloxan-3-yl]oxy-4-methoxy-2-methyloxan-3-yl] (E)-2-methylbut-2-enoate",5.514,C/C=C(\C)/C(=O)OC1C(OC(C(C1OC)O)OC2C(OC(CC2OC)OC3CCC4(C5CCC6(C(CCC6(C5CC=C4C3)O)C(C)OC7C(C(C(C(O7)COC8C(C(C(C(O8)CO)O)O)O)O)O)O)C)C)C)C,3
Gibberellic Acid,1.673,C[C@@]12[C@H](C=C[C@@]3([C@@H]1[C@@H]([C@]45[C@H]3CC[C@](C4)(C(=C)C5)O)C(=O)O)OC2=O)O,3
eriocitrin,2.231,C[C@H]1[C@@H]([C@H]([C@H]([C@@H](O1)OC[C@@H]2[C@H]([C@@H]([C@H]([C@@H](O2)OC3=CC(=C4C(=O)CC(OC4=C3)C5=CC(=C(C=C5)O)O)O)O)O)O)O)O)O,3
"5-[(Z)-14-(3,5-dihydroxyphenyl)tetradec-10-enyl]benzene-1,3-diol",5.836,C1=C(C=C(C=C1O)O)CCCCCCCCC/C=C\CCCC2=CC(=CC(=C2)O)O,3
CUDA,5.6035,C1CCC(CC1)NC(=O)NCCCCCCCCCCCC(=O)O,3
"4-[(3-acetyl-2,6-dihydroxy-5-methylphenyl)methyl]-3-hydroxy-2-methyl-2H-furan-5-one",4.646,CC1C(=C(C(=O)O1)CC2=C(C(=CC(=C2O)C(=O)C)C)O)O,3
apigetrin,2.791,C1=CC(=CC=C1C2=CC(=O)C3=C(C=C(C=C3O2)O[C@H]4[C@@H]([C@H]([C@@H]([C@H](O4)CO)O)O)O)O)O,3
"8-[(2R,3S)-5,7-dihydroxy-2-(4-hydroxyphenyl)-4-oxo-2,3-dihydrochromen-3-yl]-5,7-dihydroxy-2-(4-hydroxyphenyl)chromen-4-one",5.076,C1=CC(=CC=C1[C@H]2[C@@H](C(=O)C3=C(C=C(C=C3O2)O)O)C4=C(C=C(C5=C4OC(=CC5=O)C6=CC=C(C=C6)O)O)O)O,3
"5,8-dihydroxy-2-(4-hydroxyphenyl)-7-methoxy-3-[(2S,3R,4R,5R,6S)-3,4,5-trihydroxy-6-methyloxan-2-yl]oxychromen-4-one",2.689,C[C@H]1[C@@H]([C@H]([C@H]([C@@H](O1)OC2=C(OC3=C(C2=O)C(=CC(=C3O)OC)O)C4=CC=C(C=C4)O)O)O)O,3
2-Methoxy-5 (6)Epoxy-Tetrahydrocaryophyllene,4.589,CC1(CC2C1CCC3(C(O3)CCC2(C)OC)C)C,3
"(9E)-11a-hydroxy-3,6,10-trimethyl-6,7,8,11-tetrahydro-4H-cyclodeca[b]furan-2,5-dione",3.83,CC1CC/C=C(/CC2(C(=C(C(=O)O2)C)CC1=O)O)\C,3
"5-[4,5-dihydroxy-6-(hydroxymethyl)-3-(3,4,5-trihydroxyoxan-2-yl)oxyoxan-2-yl]oxy-7,8-dimethoxy-3-(4-methoxyphenyl)chromen-4-one",2.748,COC1=CC=C(C=C1)C2=COC3=C(C2=O)C(=CC(=C3OC)OC)OC4C(C(C(C(O4)CO)O)O)OC5C(C(C(CO5)O)O)O,3
"methyl 5,6-diacetyloxy-10-hydroxy-2,4b,7,7,10a,12a-hexamethyl-12-methylidene-1,4,8-trioxo-4a,5,6,6a,9,10,10b,11-octahydronaphtho[1,2-h]isochromene-2-carboxylate",5.553,CC(=O)OC1C2C(C(=O)CC(C2(C3CC(=C)C4(C(C3(C1OC(=O)C)C)C(=O)OC(C4=O)(C)C(=O)OC)C)C)O)(C)C,3
"3-[(2S,3R,4S,5S,6R)-6-[[(2R,3R,4R)-3,4-dihydroxy-4-(hydroxymethyl)oxolan-2-yl]oxymethyl]-3,4,5-trihydroxyoxan-2-yl]oxy-2-methylpyran-4-one",0.405,CC1=C(C(=O)C=CO1)O[C@H]2[C@@H]([C@H]([C@@H]([C@H](O2)CO[C@H]3[C@@H]([C@](CO3)(CO)O)O)O)O)O,3
LITHOCHOL-11-ENIC ACID,5.803,C[C@H](CCC(=O)O)[C@H]1CC[C@@H]2[C@@]1(C=C[C@H]3[C@H]2CC[C@H]4[C@@]3(CC[C@H](C4)O)C)C,3
Hesperidin,2.755,C[C@H]1[C@@H]([C@H]([C@H]([C@@H](O1)OC[C@@H]2[C@H]([C@@H]([C@H]([C@@H](O2)OC3=CC(=C4C(=O)C[C@H](OC4=C3)C5=CC(=C(C=C5)OC)O)O)O)O)O)O)O)O,3
4-hydroxy-3-(3-methylbut-2-enyl)benzoic acid,4.047,CC(=CCC1=C(C=CC(=C1)C(=O)O)O)C,3
harpagoside,3.597,C[C@@]1(C[C@H]([C@]2([C@@H]1[C@@H](OC=C2)O[C@H]3[C@@H]([C@H]([C@@H]([C@H](O3)CO)O)O)O)O)O)OC(=O)/C=C/C4=CC=CC=C4,3
"methyl (1S,4aS,7aS)-7-(hydroxymethyl)-1-[(2S,3R,4S,5S,6R)-3,4,5-trihydroxy-6-[[(2R,3R,4S,5S,6R)-3,4,5-trihydroxy-6-[[(E)-3-(4-hydroxy-3,5-dimethoxyphenyl)prop-2-enoyl]oxymethyl]oxan-2-yl]oxymethyl]oxan-2-yl]oxy-1,4a,5,7a-tetrahydrocyclopenta[c]pyran-4-carboxylate",2.93,COC1=CC(=CC(=C1O)OC)/C=C/C(=O)OC[C@@H]2[C@H]([C@@H]([C@H]([C@@H](O2)OC[C@@H]3[C@H]([C@@H]([C@H]([C@@H](O3)O[C@H]4[C@H]5[C@H](CC=C5CO)C(=CO4)C(=O)OC)O)O)O)O)O)O,3
Everninic Acid,3.746,CC1=CC(=CC(=C1C(=O)O)O)OC,3
SPARTEINE,8.12,C1CCN2C[C@@H]3C[C@H]([C@H]2C1)CN4[C@H]3CCCC4,3
"methyl (4aS,5R,7S,7aS)-7-hydroxy-5-[3-(4-hydroxyphenyl)propanoyloxy]-7-methyl-1-[(2S,3R,4S,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxy-4a,5,6,7a-tetrahydro-1H-cyclopenta[c]pyran-4-carboxylate",2.911,C[C@@]1(C[C@H]([C@H]2[C@@H]1C(OC=C2C(=O)OC)O[C@H]3[C@@H]([C@H]([C@@H]([C@H](O3)CO)O)O)O)OC(=O)CCC4=CC=C(C=C4)O)O,3
"(E)-1,7-bis(4-hydroxyphenyl)hept-1-en-3-one",5.346,C1=CC(=CC=C1CCCCC(=O)/C=C/C2=CC=C(C=C2)O)O,3
"2-[3-hydroxy-5-[(E)-2-(4-hydroxyphenyl)ethenyl]phenoxy]-6-(hydroxymethyl)oxane-3,4,5-triol",1.884,C1=CC(=CC=C1/C=C/C2=CC(=CC(=C2)OC3C(C(C(C(O3)CO)O)O)O)O)O,3
Hippuric acid-d5,0.888,[2H]C1=C(C(=C(C(=C1[2H])[2H])C(=O)NCC(=O)O)[2H])[2H],3
"(2S,3S,4S,5R,6R)-6-[[(2S,3R,4R,6aR,6bS,8aS,14bR)-2-hydroxy-4-(hydroxymethyl)-4,6a,6b,11,11,14b-hexamethyl-8a-[(2S,3R,4S,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxycarbonyl-1,2,3,4a,5,6,7,8,9,10,12,12a,14,14a-tetradecahydropicen-3-yl]oxy]-3,4,5-trihydroxyoxane-2-carboxylic acid",4.238,C[C@@]12CCC3[C@@](C1CC=C4[C@]2(CC[C@@]5(C4CC(CC5)(C)C)C(=O)O[C@H]6[C@@H]([C@H]([C@@H]([C@H](O6)CO)O)O)O)C)(C[C@@H]([C@@H]([C@@]3(C)CO)O[C@H]7[C@@H]([C@H]([C@@H]([C@H](O7)C(=O)O)O)O)O)O)C,3
Prenyletin,4.619,CC(=CCOC1=C(C=C2C=CC(=O)OC2=C1)O)C,3
Bavachinin A,5.679,CC(=CCC1=CC2=C(C=C1OC)O[C@@H](CC2=O)C3=CC=C(C=C3)O)C,3
Phomalone,5.001,CCCC(=O)C1=C(C=C(C(=C1O)CCO)O)OC,3
"methyl (5Z)-5-[2-(4-hydroxy-3-methoxybenzoyl)oxyethylidene]-4-[2-[2-(4-hydroxyphenyl)ethoxy]-2-oxoethyl]-6-[(2S,3R,4S,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxy-4H-pyran-3-carboxylate",4.303,COC1=C(C=CC(=C1)C(=O)OC/C=C\2/C(C(=COC2O[C@H]3[C@@H]([C@H]([C@@H]([C@H](O3)CO)O)O)O)C(=O)OC)CC(=O)OCCC4=CC=C(C=C4)O)O,3
"2,3,4-TRIHYDROXY-4'-ETHOXYBENZOPHENONE",4.766,CCOC1=CC=C(C=C1)C(=O)C2=C(C(=C(C=C2)O)O)O,3
"(2S)-4-hydroxy-2-(2-hydroxypropan-2-yl)-7-methyl-2,3-dihydrofuro[3,2-g]chromen-5-one",4.031,CC1=CC(=O)C2=C(C3=C(C=C2O1)O[C@@H](C3)C(C)(C)O)O,3
Ferulic Acid,1.807,COC1=C(C=CC(=C1)/C=C/C(=O)O)O,3
"(E)-1-[3-[(2,3-dihydroxyphenyl)methyl]-2,4-dihydroxy-6-methoxyphenyl]-3-phenylprop-2-en-1-one",4.914,COC1=C(C(=C(C(=C1)O)CC2=C(C(=CC=C2)O)O)O)C(=O)/C=C/C3=CC=CC=C3,3
"6',7',10,11-Tetramethoxyemetan",8.074,CCC1CN2CCC3=CC(=C(C=C3C2CC1CC4C5=CC(=C(C=C5CCN4)OC)OC)OC)OC,3
rubiadin,5.716,CC1=C(C=C2C(=C1O)C(=O)C3=CC=CC=C3C2=O)O,3
